model_id,lema,jawaban_model,kunci_hadir,sim_definisi,persentil_vs_skor_kebetulan,peringkat_dalam_lema,jumlah_makna,latency_ms,biaya_usd,tokens_in,tokens_out
mistral-small-3-2501,Dalem,"""Dalem"" dalam bahasa Indonesia berarti ""dalem"" atau ""dalem""",0,0.1742,0.7636,14,3,780,1.097e-05,189,19
mistral-small-3-2501,Dateng,"Kata ""Dateng"" dalam bahasa Indonesia berarti ""Datang"".",1,0.3651,0.9806,16,2,951,1.073e-05,189,16
mistral-small-3-2501,Dong opo ora,"""Dong opo ora"" berarti ""Apa kabar?""",0,0.0354,0.2161,19,1,684,1.083e-05,191,16
mistral-small-3-2501,Dudu,"""Dudu"" dalam bahasa Jawa berarti ""kucing"" dalam bahasa Indonesia.",0,-0.0392,0.0227,19,1,1187,1.089e-05,189,18
mistral-small-3-2501,Embuh,"Embuh berarti ""ibu"" dalam bahasa Jawa.",0,-0.0105,0.0676,17,1,676,1.054e-05,190,13
mistral-small-3-2501,Endog,"Endog berarti ""dari dalam"" atau ""dari dalam keluarga"".",0,0.0954,0.4836,18,1,605,1.081e-05,189,17
mistral-small-3-2501,Entek,"""Entek"" dalam bahasa Jawa berarti ""tidak"" dalam bahasa Indonesia.",0,0.2713,0.9288,15,1,733,1.089e-05,189,18
mistral-small-3-2501,Gangsal,"""Gangsal"" dalam bahasa Indonesia berarti ""sangat senang"" atau ""sangat gembira"".",0,0.124,0.6006,6,1,733,1.166e-05,190,27
mistral-small-3-2501,Geger,"Geger berarti ""gembira"" atau ""senang"".",0,0.0379,0.2269,20,2,673,1.065e-05,189,15
mistral-small-3-2501,Gentho,"""Gentho"" dalam bahasa Indonesia berarti ""tidak ada"".",0,-0.048,0.0151,19,1,659,1.073e-05,189,16
mistral-small-3-2501,Graji,"""Graji"" dalam bahasa Jawa berarti ""terima kasih"" dalam bahasa Indonesia.",0,-0.0034,0.085,20,1,671,1.105e-05,189,20
mistral-small-3-2501,Iki,"Iki berarti ""ini"" dalam bahasa Indonesia.",1,0.24,0.8929,10,1,654,1.041e-05,189,12
mistral-small-3-2501,Inggil,"Inggil berarti ""Inggris"" dalam bahasa Indonesia.",0,-0.0046,0.0819,20,3,594,1.062e-05,190,14
mistral-small-3-2501,Isuk,"Isuk berarti ""membuat kebisingan"" atau ""membuat suara keras"".",0,0.0107,0.1254,18,1,3119,1.113e-05,189,21
mistral-small-3-2501,Jalaran,Jalaran berarti jalan.,0,0.0694,0.3665,20,1,552,1.014e-05,190,8
mistral-small-3-2501,Janganan,"""Janganan"" berarti ""jangan"" atau ""janganlah"".",0,0.0193,0.1546,17,1,784,1.094e-05,190,18
mistral-small-3-2501,Jeblos,"""Jeblos"" dalam bahasa Indonesia berarti ""membuat kesal"" atau ""membuat marah"".",0,0.1738,0.7626,17,1,1117,1.158e-05,190,26
mistral-small-3-2501,Jeglongan,"Jeglongan berarti ""orang yang suka makan"".",0,0.0142,0.1367,19,1,671,1.075e-05,191,15
mistral-small-3-2501,Kae,"Kata ""Kae"" dalam bahasa Jawa berarti ""kau"" dalam bahasa Indonesia.",0,0.0175,0.1482,16,1,698,1.105e-05,189,20
mistral-small-3-2501,Kajeng,"Kata ""Kajeng"" dalam bahasa Jawa berarti ""kuning"" dalam bahasa Indonesia.",0,0.0702,0.3704,15,2,743,1.113e-05,189,21
mistral-small-3-2501,Kawulo,"Kawulo berarti ""orang"" dalam bahasa Jawa.",0,0.321,0.9638,13,2,1131,1.049e-05,189,13
mistral-small-3-2501,Kaya dene,"Kata ""kaya dene"" dalam bahasa Jawa berarti ""sangat baik"" dalam bahasa Indonesia.",0,0.0382,0.2282,18,1,1443,1.147e-05,191,24
mistral-small-3-2501,Kebluk,"Kata ""kebluk"" dalam bahasa Jawa berarti ""kecewa"" dalam bahasa Indonesia.",0,0.1774,0.772,19,2,946,1.121e-05,189,22
mistral-small-3-2501,Keluk,"Keluk berarti ""menggulung"" atau ""menggulungkan"".",0,0.2327,0.8824,6,1,3155,1.121e-05,189,22
mistral-small-3-2501,Kepethuk,"Kata ""kepethuk"" dalam bahasa Jawa berarti ""kepala"" dalam bahasa Indonesia.",0,-0.0029,0.0864,19,1,1158,1.134e-05,190,23
mistral-small-3-2501,Keplongor,"Keplongor berarti ""kepala"" dalam bahasa Indonesia.",0,-0.0256,0.0396,19,1,1025,1.083e-05,191,16
mistral-small-3-2501,Kiwa,"Kiwa berarti ""kiri"".",1,0.2096,0.8436,8,1,681,1.017e-05,189,9
mistral-small-3-2501,Koen,"""Koen"" dalam bahasa Jawa berarti ""taman"" dalam bahasa Indonesia.",0,0.0151,0.1397,19,1,888,1.089e-05,189,18
mistral-small-3-2501,Kowe,"Kata ""Kowe"" dalam bahasa Jawa berarti ""kamu"" dalam bahasa Indonesia.",1,0.0982,0.4953,14,1,905,1.105e-05,189,20
mistral-small-3-2501,Kula,"Kata ""Kula"" dalam bahasa Jawa berarti ""saya"" dalam bahasa Indonesia.",1,0.0544,0.2989,7,1,1250,1.105e-05,189,20
mistral-small-3-2501,Kulon,Kulon berarti barat.,1,0.2608,0.9183,14,1,1216,1.009e-05,189,8
mistral-small-3-2501,Kupat,"Kupat berarti ""kue basah"" dalam bahasa Indonesia.",0,0.1816,0.7824,19,1,1064,1.073e-05,189,16
mistral-small-3-2501,Lanang,Lanang berarti laki-laki.,1,0.4022,0.9885,18,1,881,1.033e-05,189,11
mistral-small-3-2501,lhais,"Kata ""lhais"" dalam bahasa Jawa berarti ""tidak ada"" dalam bahasa Indonesia.",0,0.0731,0.3839,15,1,1328,1.126e-05,190,22
mistral-small-3-2501,Likur,"Likur berarti ""membuat"" atau ""membuatkan"".",0,0.1546,0.708,9,1,886,1.089e-05,189,18
mistral-small-3-2501,Londo ireng,"Londo ireng berarti ""batu besar"".",0,0.055,0.3016,19,1,940,1.051e-05,191,12
mistral-small-3-2501,Luwes,"""Luwes"" berarti ""bebas"" atau ""bebas dari"".",0,0.2497,0.9055,18,2,1037,1.097e-05,189,19
mistral-small-3-2501,Mbanyol,"""Mbanyol"" dalam bahasa Jawa berarti ""membuat kebingungan"" atau ""membingungkan"".",0,0.2972,0.9499,13,1,3391,1.153e-05,189,26
mistral-small-3-2501,Mbeling,"""Mbeling"" dalam bahasa Indonesia berarti ""membeli"".",0,0.015,0.1394,18,1,741,1.078e-05,190,16
mistral-small-3-2501,mbesengut,"""Mbesengut"" berarti ""membuat kesal"" atau ""membuat marah"".",1,0.5157,0.998,6,1,750,1.147e-05,191,24
mistral-small-3-2501,Mbok,Mbok berarti ibu.,1,0.38,0.9843,16,2,671,1.001e-05,189,7
mistral-small-3-2501,Mboten,"""Mboten"" berarti ""tidak"" dalam bahasa Indonesia.",1,0.2986,0.9508,10,1,2660,1.065e-05,189,15
mistral-small-3-2501,Meh,"""Meh"" dalam bahasa Indonesia berarti ""tidak peduli"" atau ""tidak terlalu penting"".",0,0.2119,0.848,11,1,844,1.14e-05,188,25
mistral-small-3-2501,Mekaten,"Mekaten berarti ""makan siang"" dalam bahasa Indonesia.",0,-0.0314,0.0319,18,1,973,1.073e-05,189,16
mistral-small-3-2501,Mendoan,Mendoan berarti gorengan yang dibuat dari tepung kering yang digoreng dengan minyak panas.,1,0.6932,0.9999,16,1,781,1.15e-05,190,25
mistral-small-3-2501,Meneh,"""Meneh"" dalam bahasa Jawa berarti ""mau"" dalam bahasa Indonesia.",0,0.1315,0.629,14,1,656,1.102e-05,190,19
mistral-small-3-2501,Menungso,"Menungso berarti ""menunggu"" dalam bahasa Indonesia.",0,-0.0087,0.0718,17,1,1071,1.07e-05,190,15
mistral-small-3-2501,Mrene,"""Mrene"" dalam bahasa Jawa berarti ""makan"" dalam bahasa Indonesia.",0,0.0541,0.2975,16,1,726,1.089e-05,189,18
mistral-small-3-2501,Mripate,"""Mripate"" dalam bahasa Indonesia berarti ""membuat"".",0,0.0133,0.1336,20,1,1076,1.078e-05,190,16
mistral-small-3-2501,Muwah-muwuh,"Kata ""muwah-muwuh"" dalam bahasa Jawa berarti ""membuat suara seperti bunyi burung"".",0,0.1228,0.5959,17,1,921,1.181e-05,193,27
mistral-small-3-2501,Namung,"""Namung"" berarti ""tetapi"" dalam bahasa Indonesia.",0,0.1112,0.5494,18,1,1336,1.065e-05,189,15
mistral-small-3-2501,Nanging,"""Nanging"" berarti ""tetapi"" dalam bahasa Indonesia.",1,0.1187,0.5796,17,1,40763,1.065e-05,189,15
mistral-small-3-2501,Ndrawasi,"""Ndrawasi"" dalam bahasa Indonesia berarti ""menggambar"".",0,0.1649,0.7383,16,2,760,1.094e-05,190,18
mistral-small-3-2501,Nduwur,"Nduwur berarti ""membawa"" atau ""mengangkat"".",0,0.2261,0.8722,17,1,887,1.099e-05,191,18
mistral-small-3-2501,Nedha,"""Nedha"" dalam bahasa Jawa berarti ""benci"" dalam bahasa Indonesia.",0,0.0594,0.321,18,1,741,1.089e-05,189,18
mistral-small-3-2501,Ngarit,Ngarit berarti menangis.,0,0.0468,0.2653,16,1,836,1.022e-05,190,9
mistral-small-3-2501,Ngebaki,Ngebaki berarti memasak dengan cara menggoreng.,0,0.1128,0.556,14,1,1424,1.07e-05,190,15
mistral-small-3-2501,Ngecembeng,"""Ngecembeng"" berarti ""membuat sesuatu menjadi lebih besar atau lebih banyak.""",0,0.0957,0.4849,16,1,922,1.144e-05,192,23
mistral-small-3-2501,Ngelih,"Ngelih berarti ""mengeluh"" atau ""mengeluhkan"".",0,0.2184,0.8595,12,1,1030,1.11e-05,190,20
mistral-small-3-2501,nggapleki,"""Nggapleki"" dalam bahasa Jawa berarti ""menggantung"" dalam bahasa Indonesia.",0,0.107,0.5322,15,1,1109,1.144e-05,192,23
mistral-small-3-2501,Nggawe,"""Nggawe"" dalam bahasa Jawa berarti ""tidak"" dalam bahasa Indonesia.",0,0.0832,0.4294,20,1,2042,1.115e-05,191,20
mistral-small-3-2501,nggeh,"""Nggeh"" dalam bahasa Jawa berarti ""mengambil"" atau ""mengambil sesuatu"".",0,0.1063,0.5291,17,1,1196,1.129e-05,189,23
mistral-small-3-2501,Nggoser,"""Nggoser"" berarti ""membuat keributan"" atau ""membuat kericuhan"".",0,0.3206,0.9636,8,1,1133,1.15e-05,190,25
mistral-small-3-2501,Nggugah,"""Nggugah"" berarti ""menggugah"" atau ""menggugah hati"".",1,0.3992,0.988,13,1,1042,1.163e-05,191,26
mistral-small-3-2501,Ngono,"""Ngono"" dalam bahasa Jawa berarti ""mau"" atau ""ingin"" dalam bahasa Indonesia.",0,0.0048,0.1073,17,1,1088,1.129e-05,189,23
mistral-small-3-2501,Niku,"""Niku"" dalam bahasa Jawa berarti ""daging"" dalam bahasa Indonesia.",0,0.0206,0.1593,17,1,1221,1.089e-05,189,18
mistral-small-3-2501,Ning,"""Ning"" dalam bahasa Jawa berarti ""ini"" dalam bahasa Indonesia.",0,0.1187,0.5795,16,2,1393,1.076e-05,188,17
mistral-small-3-2501,Ningali,"""Ningali"" berarti ""mengintip"" atau ""melihat dengan diam-diam"".",1,0.3014,0.9527,1,1,1764,1.129e-05,189,23
mistral-small-3-2501,Njero,"""Njero"" dalam bahasa Jawa berarti ""mati"" dalam bahasa Indonesia.",0,0.065,0.3465,13,1,1205,1.089e-05,189,18
mistral-small-3-2501,Nrimo,"""Nrimo"" dalam bahasa Indonesia berarti ""terima kasih"".",0,0.1049,0.5235,20,1,960,1.073e-05,189,16
mistral-small-3-2501,Nyambut,"Nyambut berarti ""menyambut"" atau ""menerima"".",0,0.0636,0.3403,16,1,1003,1.086e-05,190,17
mistral-small-3-2501,Nyandhak,"Nyandhak berarti ""mencari"" dalam bahasa Indonesia.",0,0.0381,0.2274,20,1,843,1.07e-05,190,15
mistral-small-3-2501,Og,"""Og"" dalam bahasa Jawa berarti ""tidak"".",0,0.1393,0.6575,15,1,691,1.044e-05,188,13
mistral-small-3-2501,Padha,"Padha berarti ""sama"" atau ""serupa"".",1,0.694,0.9999,6,3,735,1.057e-05,189,14
mistral-small-3-2501,Pancen,"Pancen berarti ""mencari"" atau ""mencari-cari"".",0,0.0853,0.4393,17,1,1293,1.097e-05,189,19
mistral-small-3-2501,Panggah,Panggah berarti tempat atau bangunan yang digunakan untuk menyimpan atau melindungi barang-barang.,0,0.1451,0.6775,13,1,1083,1.142e-05,190,24
mistral-small-3-2501,Panjenengan,"Panjenengan berarti ""Anda"" atau ""Bapak/Ibu"" dalam bahasa Jawa.",1,0.2097,0.8437,10,1,1197,1.126e-05,190,22
mistral-small-3-2501,Pedhot,"Pedhot berarti ""membuat"" atau ""membuatkan"" dalam bahasa Indonesia.",0,-0.0113,0.0659,16,1,930,1.113e-05,189,21
mistral-small-3-2501,Pewe,"""Pewe"" dalam bahasa Jawa berarti ""banyak"" dalam bahasa Indonesia.",0,0.0375,0.2252,18,2,838,1.089e-05,189,18
mistral-small-3-2501,Pindho,"Pindho berarti ""pindah"" dalam bahasa Indonesia.",0,0.0995,0.501,15,1,1156,1.07e-05,190,15
mistral-small-3-2501,Pirantos,"Pirantos berarti ""pintu"" dalam bahasa Indonesia.",0,0.0414,0.2417,18,1,1101,1.078e-05,190,16
mistral-small-3-2501,Pitakon,"Pitakon berarti ""pintu"" dalam bahasa Indonesia.",0,0.1581,0.7186,20,1,670,1.065e-05,189,15
mistral-small-3-2501,Piyambak,"Piyambak berarti ""pembawa berita"" atau ""pengabari"".",0,0.1286,0.6183,16,2,803,1.123e-05,191,21
mistral-small-3-2501,Purun,"Purun berarti ""kering"" dalam bahasa Indonesia.",0,0.0476,0.2685,17,1,668,1.057e-05,189,14
mistral-small-3-2501,Reksa,"Reksa berarti ""mengatur"" atau ""mengelola"".",0,0.2478,0.9033,18,1,679,1.094e-05,190,18
mistral-small-3-2501,Rene,"Saya tidak memiliki informasi tentang kata ""Rene"" dalam bahasa Jawa.",0,0.021,0.161,17,1,621,1.076e-05,188,17
mistral-small-3-2501,Riyoyo,"Riyoyo berarti ""saya"" dalam bahasa Jawa.",0,-0.0137,0.0612,18,1,1601,1.075e-05,191,15
mistral-small-3-2501,Rontek,"Rontek berarti ""menggantung"" atau ""tergantung"".",0,0.2898,0.9446,5,1,712,1.094e-05,190,18
mistral-small-3-2501,Sae,"""Sae"" dalam bahasa Jawa berarti ""kamu"" dalam bahasa Indonesia.",0,0.043,0.2486,18,1,836,1.089e-05,189,18
mistral-small-3-2501,Saged,"Saya tidak memiliki informasi tentang kata ""Saged"" dalam bahasa Jawa.",0,0.0738,0.387,19,1,919,1.081e-05,189,17
mistral-small-3-2501,Sagedipun,"""Sagedipun"" berarti ""walaupun"" atau ""meskipun"".",0,0.08,0.4151,19,1,819,1.094e-05,190,18
mistral-small-3-2501,Sampun,"Sampun berarti ""sudah"".",1,0.4384,0.9933,7,2,1250,1.025e-05,189,10
mistral-small-3-2501,Sanadyan,"""Sanadyan"" berarti ""sampai jumpa lagi"" dalam bahasa Indonesia.",0,0.0759,0.3965,18,1,1014,1.11e-05,190,20
mistral-small-3-2501,Seje,"""Seje"" dalam bahasa Jawa berarti ""sama"" dalam bahasa Indonesia.",0,0.0374,0.2246,16,1,667,1.089e-05,189,18
mistral-small-3-2501,Senep,"""Senep"" dalam bahasa Jawa berarti ""senang"" dalam bahasa Indonesia.",0,0.1426,0.6689,15,2,979,1.089e-05,189,18
mistral-small-3-2501,Sewelas,"Sewelas berarti ""sebelas"" dalam bahasa Indonesia.",1,0.232,0.8813,14,1,915,1.065e-05,189,15
mistral-small-3-2501,Sitok,"""Sitok"" dalam bahasa Jawa berarti ""sampah"" dalam bahasa Indonesia.",0,0.0521,0.2884,18,1,755,1.097e-05,189,19
mistral-small-3-2501,Songo,"Songo berarti ""tiga"" dalam bahasa Indonesia.",0,0.0742,0.3885,19,1,661,1.049e-05,189,13
mistral-small-3-2501,sopo,"Sopo berarti ""sop"" dalam bahasa Indonesia.",0,-0.0148,0.059,19,1,718,1.049e-05,189,13
mistral-small-3-2501,Stel kendo,"Saya tidak memiliki informasi tentang kata ""stel kendo"" dalam bahasa Jawa.",0,0.2197,0.8618,8,1,623,1.099e-05,191,18
mistral-small-3-2501,Sugeng,"Sugeng berarti ""selamat"" atau ""beruntung"".",1,0.4667,0.9956,6,1,688,1.073e-05,189,16
mistral-small-3-2501,Sumelang,"Sumelang berarti ""selamat"" atau ""selamat datang"".",0,-0.038,0.024,19,1,1270,1.078e-05,190,16
mistral-small-3-2501,Sundel,"""Sundel"" dalam bahasa Indonesia berarti ""sundel bolong"" atau ""sundel bolong"" adalah sejenis makanan khas Jawa yang terbuat dari tepung beras yang dibentuk menjadi bola-bola kecil dan diisi dengan gula merah atau gula jawa.",0,0.2386,0.891,12,2,1503,1.465e-05,189,65
mistral-small-3-2501,Surup,"Surup berarti ""menggigit"" atau ""menggigit-gigit"".",0,0.0462,0.2626,20,1,681,1.105e-05,189,20
mistral-small-3-2501,Syawalan,"Syawalan berarti ""pagi hari"" dalam bahasa Indonesia.",0,0.1919,0.807,19,1,650,1.07e-05,190,15
mistral-small-3-2501,Tali goci,Tali goci berarti tali yang terbuat dari serat kain.,0,0.3888,0.9862,18,1,858,1.099e-05,191,18
mistral-small-3-2501,Tengen,"Tengen berarti ""tentang"" dalam bahasa Indonesia.",0,0.2408,0.8941,15,1,772,1.049e-05,189,13
mistral-small-3-2501,Tiwas,"Tiwas berarti ""mati"" dalam bahasa Indonesia.",1,0.3344,0.97,12,3,617,1.049e-05,189,13
mistral-small-3-2501,Tresna,"Tresna berarti ""keinginan"" atau ""kehendak"".",0,0.2243,0.8692,19,1,804,1.081e-05,189,17
mistral-small-3-2501,Tumbas,"Tumbas berarti ""terjatuh"" atau ""terguling"".",0,0.0036,0.1037,18,1,703,1.086e-05,190,17
mistral-small-3-2501,Tur,"Tur berarti ""tiga"" dalam bahasa Indonesia.",0,0.1458,0.6798,6,1,567,1.036e-05,188,12
mistral-small-3-2501,Unjung-unjung,"""Unjung-unjung"" dalam bahasa Indonesia berarti ""mengunjungi"" atau ""berkeliling"".",1,0.2596,0.9169,8,1,701,1.16e-05,192,25
mistral-small-3-2501,Urug,"Urug berarti ""membuat"" atau ""membuatkan"".",0,0.3013,0.9526,14,1,1102,1.081e-05,189,17
mistral-small-3-2501,Wadon,"Wadon berarti ""anak perempuan"" dalam bahasa Indonesia.",1,0.274,0.9313,19,1,682,1.049e-05,189,13
mistral-small-3-2501,Wedhi,"Wedhi berarti ""pintar"" atau ""cerdas"" dalam bahasa Indonesia.",0,0.0596,0.3221,16,1,689,1.105e-05,189,20
mistral-small-3-2501,Wo,"""Wo"" dalam bahasa Jawa berarti ""saya"" dalam bahasa Indonesia.",0,0.04,0.2359,17,2,841,1.076e-05,188,17
mistral-small-3-2501,Yen,"""Yen"" dalam bahasa Jawa berarti ""tidak"" dalam bahasa Indonesia.",0,0.1303,0.6245,17,1,652,1.084e-05,188,18
mistral-small-3,akeh,Akeh berarti banyak.,1,0.2838,0.9399,17,1,677,1.014e-05,190,8
mistral-small-3,Anggitan,"Anggitan berarti ""perasaan"" atau ""perasaan hati"".",0,0.0522,0.2887,18,1,677,1.102e-05,190,19
mistral-small-3,bajigur,"Bajigur adalah minuman tradisional yang terbuat dari santan, gula, dan daun pandan.",1,0.614,0.9996,17,2,1881,1.153e-05,189,26
mistral-small-3,Balung,"Balung berarti ""batu giling"" dalam bahasa Indonesia.",0,0.1027,0.5145,19,1,714,1.065e-05,189,15
mistral-small-3,bantet,"""Bantet"" dalam bahasa Jawa berarti ""banyak"" dalam bahasa Indonesia.",0,0.1247,0.6035,15,1,765,1.097e-05,189,19
mistral-small-3,Bedat,"""Bedat"" dalam bahasa Jawa berarti ""banyak"" dalam bahasa Indonesia.",0,0.0471,0.2662,17,1,1181,1.089e-05,189,18
mistral-small-3,Bisane,"Bisane berarti ""sampai"" dalam bahasa Indonesia.",0,0.0784,0.408,20,2,1183,1.057e-05,189,14
mistral-small-3,Blumbang,"Blumbang berarti ""bunga"" dalam bahasa Indonesia.",0,0.0271,0.1835,19,1,665,1.062e-05,190,14
mistral-small-3,Bolo,"""Bolo"" dalam bahasa Jawa berarti ""bola"" dalam bahasa Indonesia.",0,0.0973,0.4919,14,3,1202,1.081e-05,189,17
mistral-small-3,Bondho,"""Bondho"" dalam bahasa Jawa berarti ""bebas"" dalam bahasa Indonesia.",0,-0.0139,0.0608,19,1,1244,1.105e-05,189,20
mistral-small-3,Bongko,"""Bongko"" berarti ""bongkahan"" atau ""potongan besar"".",0,0.2198,0.8619,11,2,942,1.11e-05,190,20
mistral-small-3,Briwut,"Briwut berarti ""biasa"" atau ""sama saja"".",0,0.1452,0.6778,11,1,908,1.094e-05,190,18
mistral-small-3,Carane,"""Carane"" dalam bahasa Jawa berarti ""bagaimana"" dalam bahasa Indonesia.",0,0.3412,0.9727,13,1,853,1.089e-05,189,18
mistral-small-3,Celuk,"Celuk berarti ""membuat"" atau ""membuatkan"" dalam bahasa Indonesia.",0,0.1195,0.5831,14,1,851,1.113e-05,189,21
mistral-small-3,Cempe,"Cempe berarti ""sampah"" dalam bahasa Indonesia.",0,-0.0246,0.0412,19,1,663,1.065e-05,189,15
mistral-small-3,Cetho,"Cetho berarti ""batu"" dalam bahasa Indonesia.",0,-0.0664,0.0061,19,1,701,1.062e-05,190,14
mistral-small-3,Cilik,Cilik berarti kecil.,1,0.5444,0.9987,6,1,678,1.001e-05,189,7
mistral-small-3,Crigis,"Maaf, saya tidak memiliki informasi tentang kata ""Crigis"" dalam bahasa Jawa.",0,0.1818,0.783,12,1,695,1.105e-05,189,20
mistral-small-3,Dalem,"""Dalem"" dalam bahasa Indonesia berarti ""dalem"" atau ""dalem""",0,0.1765,0.7696,13,3,748,1.097e-05,189,19
mistral-small-3,Dateng,"Kata ""Dateng"" dalam bahasa Indonesia berarti ""Datang"".",1,0.3651,0.9806,15,2,712,1.073e-05,189,16
mistral-small-3,Dong opo ora,"""Dong opo ora"" berarti ""Apa kabar?""",0,0.0352,0.2149,20,1,721,1.083e-05,191,16
mistral-small-3,Dudu,"""Dudu"" dalam bahasa Jawa berarti ""kucing"" dalam bahasa Indonesia.",0,-0.0396,0.0223,20,1,803,1.089e-05,189,18
mistral-small-3,Embuh,"Embuh berarti ""ibu"" dalam bahasa Jawa.",0,-0.0104,0.0678,16,1,1047,1.054e-05,190,13
mistral-small-3,Endog,"Endog berarti ""dari dalam"" atau ""dari dalam keluarga"".",0,0.0945,0.4798,19,1,735,1.081e-05,189,17
mistral-small-3,Entek,"""Entek"" dalam bahasa Jawa berarti ""tidak"" dalam bahasa Indonesia.",0,0.2702,0.9277,16,1,723,1.089e-05,189,18
mistral-small-3,Gangsal,"""Gangsal"" dalam bahasa Indonesia berarti ""sangat senang"" atau ""sangat gembira"".",0,0.1247,0.6035,5,1,748,1.166e-05,190,27
mistral-small-3,Geger,"Geger berarti ""gembira"" atau ""senang"".",0,0.0382,0.228,19,2,630,1.065e-05,189,15
mistral-small-3,Gentho,"""Gentho"" dalam bahasa Indonesia berarti ""tidak ada"".",0,-0.0484,0.0148,20,1,617,1.073e-05,189,16
mistral-small-3,Graji,"""Graji"" dalam bahasa Jawa berarti ""terima kasih"" dalam bahasa Indonesia.",0,-0.0032,0.0855,19,1,698,1.105e-05,189,20
mistral-small-3,Iki,"Iki berarti ""ini"" dalam bahasa Indonesia.",1,0.2414,0.8949,2,1,847,1.041e-05,189,12
mistral-small-3,Inggil,"Inggil berarti ""Inggris"" dalam bahasa Indonesia.",0,-0.0035,0.0847,19,3,746,1.062e-05,190,14
mistral-small-3,Isuk,"Isuk berarti ""membuat kebisingan"" atau ""membuat suara keras"".",0,0.0107,0.1254,19,1,679,1.113e-05,189,21
mistral-small-3,Jalaran,Jalaran berarti jalan.,0,0.0699,0.3691,19,1,598,1.014e-05,190,8
mistral-small-3,Janganan,"""Janganan"" berarti ""jangan"" atau ""janganlah"".",0,0.02,0.1573,16,1,660,1.094e-05,190,18
mistral-small-3,Jeblos,"""Jeblos"" dalam bahasa Indonesia berarti ""membuat kebingungan"" atau ""membingungkan"".",0,0.1612,0.7276,19,1,1031,1.166e-05,190,27
mistral-small-3,Jeglongan,"Jeglongan berarti ""orang yang suka makan"".",0,0.013,0.1327,20,1,698,1.075e-05,191,15
mistral-small-3,Kae,"Kata ""Kae"" dalam bahasa Jawa berarti ""kau"" dalam bahasa Indonesia.",0,0.0171,0.1466,17,1,2925,1.105e-05,189,20
mistral-small-3,Kajeng,"Kajeng berarti ""kuning"".",0,0.0692,0.3658,16,2,942,1.025e-05,189,10
mistral-small-3,Kawulo,"Kawulo berarti ""orang"" atau ""penduduk"" dalam bahasa Jawa.",0,0.1745,0.7645,15,2,1250,1.089e-05,189,18
mistral-small-3,Kaya dene,"Kata ""kaya dene"" dalam bahasa Jawa berarti ""sangat kaya"" dalam bahasa Indonesia.",0,0.0491,0.2752,17,1,1036,1.155e-05,191,25
mistral-small-3,Kebluk,"Kata ""kebluk"" dalam bahasa Jawa berarti ""kecewa"" dalam bahasa Indonesia.",0,0.1786,0.7749,18,2,936,1.121e-05,189,22
mistral-small-3,Keluk,"Keluk berarti ""menggulung"" atau ""menggulungkan"".",0,0.2338,0.884,5,1,941,1.121e-05,189,22
mistral-small-3,Kepethuk,"Kata ""kepethuk"" dalam bahasa Jawa berarti ""kepala"" dalam bahasa Indonesia.",0,-0.0043,0.0827,20,1,1459,1.134e-05,190,23
mistral-small-3,Keplongor,"Keplongor berarti ""kepala"" dalam bahasa Indonesia.",0,-0.0263,0.0386,20,1,723,1.083e-05,191,16
mistral-small-3,Kiwa,"""Kiwa"" dalam bahasa Jawa berarti ""kiri"" dalam bahasa Indonesia.",1,0.206,0.8367,12,1,705,1.089e-05,189,18
mistral-small-3,Koen,"""Koen"" dalam bahasa Jawa berarti ""taman"" dalam bahasa Indonesia.",0,0.014,0.136,20,1,702,1.089e-05,189,18
mistral-small-3,Kowe,"Kata ""Kowe"" dalam bahasa Jawa berarti ""kamu"" dalam bahasa Indonesia.",1,0.0985,0.4969,13,1,1139,1.105e-05,189,20
mistral-small-3,Kula,"Kata ""Kula"" dalam bahasa Jawa berarti ""saya"" dalam bahasa Indonesia.",1,0.0517,0.2867,13,1,852,1.105e-05,189,20
mistral-small-3,Kulon,Kulon berarti barat.,1,0.2616,0.9191,11,1,615,1.009e-05,189,8
mistral-small-3,Kupat,"Kupat berarti ""kue basah"" dalam bahasa Indonesia.",0,0.1822,0.784,18,1,667,1.073e-05,189,16
mistral-small-3,Lanang,Lanang berarti laki-laki.,1,0.4037,0.9888,14,1,735,1.033e-05,189,11
mistral-small-3,lhais,"Kata ""lhais"" dalam bahasa Jawa berarti ""tidak ada"" dalam bahasa Indonesia.",0,0.0738,0.3867,14,1,1022,1.126e-05,190,22
mistral-small-3,Likur,"Likur berarti ""membuat"" atau ""membuatkan"".",0,0.154,0.7061,10,1,1967,1.089e-05,189,18
mistral-small-3,Londo ireng,"Londo ireng berarti ""batu besar"".",0,0.0541,0.2975,20,1,1040,1.051e-05,191,12
mistral-small-3,Luwes,"""Luwes"" berarti ""bebas"" atau ""leluasa"".",0,0.2743,0.9316,16,2,1460,1.097e-05,189,19
mistral-small-3,Mbanyol,"""Mbanyol"" dalam bahasa Jawa berarti ""membuat"" atau ""membuatkan"" dalam bahasa Indonesia.",0,0.1641,0.736,15,1,1407,1.153e-05,189,26
mistral-small-3,Mbeling,"""Mbeling"" berarti ""membeli"" dalam bahasa Indonesia.",0,0.0148,0.1387,19,1,1110,1.086e-05,190,17
mistral-small-3,mbesengut,"""Mbesengut"" dalam bahasa Indonesia berarti ""membuat sesuatu menjadi lebih besar atau lebih besar.""",0,0.0402,0.2366,20,1,1045,1.155e-05,191,25
